Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Journey Status,Reason for Delay,Refund Request,Original Price,Purchase Year,Purchase Month,Purchase Day,Purchase DayOfWeek,Purchase IsWeekend,Journey Year,Journey Month,Journey Day,Journey DayOfWeek,Journey IsWeekend,Purchase Hour_sin,Purchase Hour_cos,Purchase Minute_sin,Purchase Minute_cos,Purchase Second_sin,Purchase Second_cos,Departure Hour_sin,Departure Hour_cos,Departure Minute_sin,Departure Minute_cos,Departure Second_sin,Departure Second_cos,Arrival Hour_sin,Arrival Hour_cos,Arrival Minute_sin,Arrival Minute_cos,Arrival Second_sin,Arrival Second_cos,Actual Arrival Hour_sin,Actual Arrival Hour_cos,Actual Arrival Minute_sin,Actual Arrival Minute_cos,Actual Arrival Second_sin,Actual Arrival Second_cos
1,2,2,0,2,1.59643343466084,0,13,1,4,1,109.33,2024,3,4,0,0,2024,3,4,0,0,-0.8432791068993308,-0.8320484841647867,1.0671371438984267,0.7521197186239301,1.0556351118708907,-0.936639059773212,-0.8179929434897428,-0.8189085495455056,0.02688803129924415,-1.2653593226830653,0.0,0.0,-0.9674149228231365,-0.5615006893798582,-1.0183843617482828,0.8696835591424096,0.0,0.0,-1.151370385566681,-0.9053893366753984,-0.66450919807003,0.8120922617228513,0.0,0.0
0,0,2,1,0,-0.6097073080854015,7,0,0,6,1,16.0,2024,2,2,4,0,2024,2,3,5,1,-0.24911855926278537,-1.2460869879473129,-0.5163441623161165,-1.4351996319573983,0.8336494137138418,1.1328308007890517,0.0985458351864366,-1.314555718184344,0.02688803129924334,1.5611576059076777,0.0,0.0,-0.166600509164267,-1.312927787395177,1.244729876753015,-0.7036674888364745,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,0,0,1,0,-0.7885835845242859,8,12,2,0,0,5.97,2024,4,3,2,0,2024,4,4,3,0,-1.1863178590191468,-0.11491275932365089,-0.3731478375595097,1.3069832113583209,1.4148155165053695,0.14651672666373225,-1.0239803334287252,-0.4684330755250704,1.4583556023732596,0.1478991416123067,0.0,0.0,-0.9674149228231365,-0.5615006893798582,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.151370385566681,-0.9053893366753984,-1.6120356405274185,-0.4956315799485369,0.0,0.0
0,0,0,1,1,-0.401018318906703,0,18,0,1,1,22.39,2024,1,24,2,0,2024,1,24,2,0,-0.5687797873239766,-1.086274090698291,-1.3052400389883716,0.627341209907453,-1.3115286334275844,-0.5692762887358711,-1.0239803334287252,-0.4684330755250704,1.4583556023732596,0.1478991416123067,0.0,0.0,-1.0991686456365484,-0.17253340143489082,-0.5401320499004333,-1.2795539414676158,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,1,1,1,0.016359659450694033,0,16,2,0,0,43.28,2024,2,2,4,0,2024,2,2,4,0,1.3741582447332068,0.7131642482414022,0.973841815582235,0.8677445155727412,1.3527099614925309,0.43280941607249684,1.3947274064311626,0.3776895671342047,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.4486548847255512,-0.17253340143489082,-1.0183843617482828,0.8696835591424096,0.0,0.0,1.7637826084824284,-0.5814887665870095,-1.398059046405804,0.2201093997318628,0.0,0.0
0,1,0,1,0,-0.7885835845242859,3,18,0,6,1,5.97,2024,4,22,0,0,2024,4,23,1,0,1.2417502287054223,-0.5007352233043773,-0.5163441623161165,-1.4351996319573983,0.833649413713842,-1.1324859858572525,1.3505610904116612,-0.06029574169118465,0.02688803129924334,1.5611576059076777,0.0,0.0,1.4486548847255512,-0.17253340143489082,0.11317275750236673,-1.4903430128259167,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,2,1,0,-0.6395200208252155,4,0,0,3,1,14.0,2024,3,16,5,1,2024,3,17,6,1,-0.2491185592627864,1.8443384768650637,-1.3725431064370137,0.4947760888763883,-1.4038354771099704,-0.29091285194411737,-0.5495449504359271,1.8432169736545128,1.4583556023732596,0.1478991416123067,0.0,0.0,-0.16660050916426802,1.8026876157146359,-0.5401320499004333,-1.2795539414676158,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,2,0,1,0,0.6424266269867895,3,13,1,5,1,149.25,2024,3,10,6,1,2024,3,11,0,0,-1.231479767504984,0.29912574445887524,0.973841815582235,0.8677445155727412,0.7082173587812355,1.2126450121796923,-1.1534694200387883,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.1513703855666815,0.43758805648597854,1.547349035607911,-0.19800974540271413,0.0,0.0
0,1,2,1,0,-0.6097073080854015,7,0,0,2,1,16.0,2024,3,25,0,0,2024,3,26,1,0,-1.053909842991362,1.098986712222129,0.9738418155822355,-1.0344683736683211,1.4148155165053697,-0.1461719117319329,-1.1976357360582894,0.37768956713420426,-1.404579539774773,0.14789914161230602,0.0,0.0,-0.9674149228231368,1.051260517699317,0.7664775649051655,1.4455700117735502,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,1,1,2,-0.46064374438633116,6,23,2,0,0,25.87,2024,3,3,6,1,2024,3,3,6,1,1.3741582447332068,0.7131642482414022,0.21578645078264425,1.3069832113583209,1.422642912373687,0.000172407465899994,1.3947274064311626,0.3776895671342047,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.4486548847255512,-0.17253340143489082,0.11317275750236673,-1.4903430128259167,0.0,0.0,1.7637826084824284,-0.5814887665870095,-0.014892598742599938,-1.9271135393093353,0.0,0.0
0,1,1,0,2,-0.043265766028934116,6,23,2,0,0,53.73,2024,1,9,1,0,2024,1,9,1,0,0.09392019285703,1.8988476799853822,-1.3052400389883714,-0.7940650680030339,-0.720633748403667,-1.2123001972478935,0.7466366208087993,1.8432169736545132,0.02688803129924334,1.5611576059076777,0.0,0.0,1.1073112560167828,1.3852743001200158,0.11317275750236598,1.6563590831318513,0.0,0.0,1.3519282414765608,0.7157277815899316,-0.014892598742600844,0.935850379412262,0.0,0.0
0,0,0,1,0,-0.7885835845242859,8,12,2,0,0,5.97,2024,4,13,5,1,2024,4,14,6,1,0.4369589449768453,1.844338476865064,-0.6547453545201826,-1.3818811776975912,1.1497566333328302,-0.8227520849855937,0.09854583518643645,2.069934852452753,0.02688803129924334,1.5611576059076777,0.0,0.0,0.17474311954450134,1.8576411212389041,0.11317275750236673,-1.4903430128259167,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742599938,-1.9271135393093353,0.0,0.0
1,0,3,1,0,-0.7885835845242859,8,12,0,1,1,5.97,2024,4,18,3,0,2024,4,19,4,0,-0.5687797873239766,-1.086274090698291,-1.4949894301067848,-0.08336192904779045,-0.8460658033362735,-1.1324859858572527,-0.23693064136260858,-1.2568938583708944,1.4583556023732596,0.1478991416123067,0.0,0.0,-0.166600509164267,-1.312927787395177,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,0,2,1,2,-0.2817674679474467,6,23,2,0,0,25.33,2024,3,6,2,0,2024,3,6,2,0,0.09392019285703017,-1.300596191067631,1.0671371438984267,-0.9188435767195103,0.9498798129359445,-1.0402621320853565,-0.23693064136260858,-1.2568938583708944,-1.404579539774773,0.14789914161230602,0.0,0.0,-0.4846821336735501,-1.1518122614088913,-1.1934368573032332,0.08300803515296697,0.0,0.0,-0.5689203540243968,-1.3969531792806635,-1.6120356405274185,-0.4956315799485369,0.0,0.0
0,0,2,0,0,-0.5500818826057734,8,12,0,1,1,20.0,2024,2,21,2,0,2024,2,26,0,0,-1.053909842991362,1.098986712222129,1.2151817196601475,-0.6614999469719691,1.4148155165053697,-0.1461719117319329,-1.1976357360582894,0.37768956713420426,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,1.4197823723079652,0.0830080351529677,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,0,1,1,1.983998700278423,4,18,2,0,0,141.79,2024,4,3,2,0,2024,4,3,2,0,1.419320153219044,0.2991257444588757,-0.37314783755950975,-1.4737070694539014,0.43533107974037877,-1.3313473914953728,1.2210720038015985,-0.46843307552506924,0.02688803129924334,1.5611576059076777,0.0,0.0,1.1073112560167828,-0.8955144718005562,-1.0183843617482828,0.8696835591424096,0.0,0.0,1.3519282414765608,-1.183529061779351,-1.398059046405804,0.2201093997318628,0.0,0.0
1,2,3,1,2,1.4175571582219555,3,13,1,6,1,151.24,2024,4,15,0,0,2024,4,15,0,0,1.241750228705422,1.098986712222129,1.0671371438984267,-0.9188435767195103,1.2991122438051534,-0.5692762887358699,1.0150846138626164,-0.8189085495455048,0.02688803129924415,-1.2653593226830653,0.0,0.0,0.51608674825327,-1.3129277873951768,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741105,-1.5768780332560859,0.47865174361660456,0.8657886654605049,0.0,0.0
0,1,2,1,0,-0.46064374438633116,6,23,0,6,1,26.0,2024,2,13,1,0,2024,2,14,2,0,1.2417502287054223,-0.5007352233043773,0.49738396774331656,-1.3818811776975912,1.2991122438051532,0.5696211036676696,1.3505610904116612,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,1.3169011619121396,-0.5615006893798572,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,3,1,0,-0.7885835845242859,3,18,0,1,1,5.97,2024,3,10,6,1,2024,3,11,0,0,-0.5687797873239776,1.6845255796160419,-1.4640396861078155,-0.3788889116271379,1.4148155165053695,0.14651672666373225,0.09854583518643645,2.069934852452753,0.02688803129924334,1.5611576059076777,0.0,0.0,0.17474311954450134,1.8576411212389041,0.11317275750236673,-1.4903430128259167,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,2,0,1,2,1.4175571582219555,3,13,1,5,1,151.24,2024,1,13,5,1,2024,1,13,5,1,-1.1863178590191468,-0.11491275932365089,0.06936388237328796,1.3302577365481092,-0.15556380528353841,-1.3922007811873636,-1.1534694200387883,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.1513703855666815,0.43758805648597854,0.7836789221498079,0.7440681619170384,0.0,0.0
1,0,2,1,0,0.19523593588957847,5,31,0,8,1,70.0,2024,2,1,3,0,2024,2,2,4,0,-1.053909842991362,1.098986712222129,0.8690148304032664,-1.1396726493780507,-0.7206337484036668,1.2126450121796926,-1.1534694200387883,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,-0.5401320499004333,-1.2795539414676158,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,2,1,1,0.19523593588957847,6,21,2,0,0,35.0,2024,2,7,2,0,2024,2,7,2,0,1.3741582447332068,-0.11491275932365089,1.329869355879347,-0.2319393429567683,-1.2436295518588636,0.7001937921824547,1.3505610904116612,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,1.1073112560167828,-0.8955144718005562,1.4197823723079652,0.0830080351529677,0.0,0.0,1.3519282414765608,-1.183529061779351,1.5822504430422168,-0.4956315799485363,0.0,0.0
1,2,3,1,2,1.4175571582219555,3,13,1,6,1,151.24,2024,1,22,0,0,2024,1,22,0,0,1.241750228705422,1.098986712222129,0.7538046947475974,-1.2333037637886128,-0.5873742976027436,1.2791751199868846,1.0150846138626164,-0.8189085495455048,0.02688803129924415,-1.2653593226830653,0.0,0.0,0.51608674825327,-1.3129277873951768,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.638575552503279,-1.531117188271651,-0.5084369411018066,0.8657886654605049,0.0,0.0
1,1,0,1,0,-0.6097073080854015,6,23,2,0,0,23.88,2024,3,23,5,1,2024,3,24,6,1,-0.2491185592627864,1.8443384768650637,-0.22672526915015376,1.3302577365481092,1.422642912373687,0.000172407465899994,-0.5495449504359271,1.8432169736545128,1.4583556023732596,0.1478991416123067,0.0,0.0,-0.16660050916426802,1.8026876157146359,1.4197823723079652,0.0830080351529677,0.0,0.0,-0.1851331815084582,1.0633159080822312,1.5822504430422168,-0.4956315799485363,0.0,0.0
0,1,2,1,0,-0.6395200208252155,4,0,2,0,0,14.0,2024,4,3,2,0,2024,4,4,3,0,-1.231479767504984,0.29912574445887524,-0.5163441623161165,-1.4351996319573983,0.5749579079803117,-1.2788303050550853,-1.1534694200387883,-0.06029574169118465,0.02688803129924334,1.5611576059076777,0.0,0.0,-1.1441073868916025,0.24487991415972932,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.3645618935462052,-0.23390064009471,1.3682738489206026,-1.2113725596289355,0.0,0.0
0,1,2,1,0,0.19523593588957847,5,31,2,0,0,70.0,2024,2,7,2,0,2024,2,8,3,0,-1.231479767504984,0.29912574445887524,-1.4256703465301785,0.35587676673778923,0.29086665481042473,-1.3692760683798098,-1.1534694200387883,-0.06029574169118465,1.4583556023732596,0.1478991416123067,0.0,0.0,-1.0991686456365486,0.6622932297543496,0.7664775649051655,1.4455700117735502,0.0,0.0,-1.310340237487607,0.11368748639758963,0.7836789221498079,0.7440681619170384,0.0,0.0
1,2,3,1,2,1.656058860140468,8,13,1,6,1,167.16,2024,3,14,3,0,2024,3,14,3,0,1.241750228705422,1.098986712222129,1.2151817196601475,-0.6614999469719691,1.3914190874875387,0.2912576668759157,1.0150846138626164,-0.8189085495455048,0.02688803129924415,-1.2653593226830653,0.0,0.0,0.51608674825327,-1.3129277873951768,1.244729876753015,-0.7036674888364745,0.0,0.0,0.638575552503279,-1.531117188271651,-1.6120356405274185,-0.4956315799485369,0.0,0.0
0,1,2,1,0,0.19523593588957847,5,31,2,0,0,70.0,2024,4,13,5,1,2024,4,14,6,1,-1.231479767504984,0.29912574445887524,-1.3052400389883714,-0.7940650680030339,1.0556351118708907,-0.936639059773212,-1.1534694200387883,-0.06029574169118465,0.02688803129924334,1.5611576059076777,0.0,0.0,-1.1441073868916025,0.24487991415972932,-1.0183843617482828,0.8696835591424096,0.0,0.0,-1.3645618935462052,-0.23390064009471,-1.398059046405804,0.2201093997318628,0.0,0.0
1,0,2,1,0,-0.46064374438633116,6,23,0,3,1,26.0,2024,2,19,0,0,2024,2,25,6,1,-0.8432791068993308,-0.8320484841647867,0.8690148304032664,-1.1396726493780507,1.4148155165053695,0.14651672666373225,-0.23693064136260858,-1.2568938583708944,-1.404579539774773,0.14789914161230602,0.0,0.0,-0.4846821336735501,-1.1518122614088913,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,0,1,1,-0.7289581590446578,3,18,2,0,0,5.97,2024,4,22,0,0,2024,4,22,0,0,-1.1863178590191468,-0.11491275932365089,0.06936388237328796,1.3302577365481092,1.231213162236432,-0.6998489772506551,-1.1976357360582894,0.37768956713420426,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,0.11317275750236598,1.6563590831318513,0.0,0.0,-1.310340237487607,0.11368748639758963,-0.014892598742600844,0.935850379412262,0.0,0.0
1,0,2,1,0,0.19523593588957847,5,31,0,1,1,70.0,2024,3,29,4,0,2024,3,30,5,1,-0.2491185592627864,1.8443384768650637,1.2151817196601475,0.49477608887638913,-1.1621730229552618,-0.8227520849855939,-0.8179929434897435,1.5742876838139137,0.02688803129924415,-1.2653593226830653,0.0,0.0,-0.16660050916426802,1.8026876157146359,1.244729876753015,-0.7036674888364745,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,0,1,0,-0.7289581590446578,4,0,0,4,1,11.94,2024,2,2,4,0,2024,2,3,5,1,-1.186317859019147,0.7131642482414016,-0.37314783755950975,-1.4737070694539014,1.422642912373687,0.000172407465899994,-1.1534694200387883,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,0.7664775649051655,1.4455700117735502,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,2,1,1,1,-0.5798945953455874,4,0,2,0,0,13.43,2024,2,1,3,0,2024,2,1,3,0,-0.5687797873239766,-1.086274090698291,-1.4872307426562128,-0.23193934295676957,0.29086665481042473,-1.3692760683798098,-1.0239803334287252,-0.4684330755250704,0.02688803129924334,1.5611576059076777,0.0,0.0,-1.0991686456365484,-0.17253340143489082,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.3103402374876068,-0.5814887665870095,1.3682738489206026,-1.2113725596289355,0.0,0.0
0,1,2,0,2,1.0299918926043725,0,23,0,3,1,84.0,2024,4,4,3,0,2024,4,4,3,0,-0.24911855926278537,-1.2460869879473129,1.3376280433299186,-0.0833619290477898,-0.44774746936281073,1.331692206427172,-0.5495449504359262,-1.0878378393861041,-1.404579539774773,0.14789914161230602,0.0,0.0,-0.9674149228231365,-0.5615006893798582,1.4197823723079652,0.0830080351529677,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,2,2,1,0,-0.6097073080854015,7,0,2,0,0,16.0,2024,3,29,4,0,2024,3,30,5,1,-1.186317859019147,0.7131642482414016,0.8690148304032664,-1.1396726493780507,1.3527099614925309,0.43280941607249684,-1.1534694200387883,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,0.7664775649051655,1.4455700117735502,0.0,0.0,-1.310340237487607,0.11368748639758963,0.7836789221498079,0.7440681619170384,0.0,0.0
1,2,0,1,0,-0.6395200208252155,0,18,1,5,1,20.9,2024,1,21,6,1,2024,1,22,0,0,0.09392019285703017,-1.300596191067631,-0.07868069338843293,1.338044348862696,-0.7206337484036668,1.2126450121796926,0.4340223117354817,-1.2568938583708942,1.4583556023732596,0.1478991416123067,0.0,0.0,0.17474311954450147,-1.3678812929194448,-0.5401320499004333,-1.2795539414676158,0.0,0.0,0.22672118549741105,-1.5768780332560859,-1.083589890733907,-1.5594299908117557,0.0,0.0
0,0,2,1,2,-0.7289581590446578,8,12,2,0,0,5.33,2024,2,4,6,1,2024,2,4,6,1,-1.1863178590191468,-0.11491275932365089,0.6294736749707428,-1.3143358748169551,0.8336494137138418,1.1328308007890517,-1.1976357360582894,0.37768956713420426,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,1.4197823723079652,0.0830080351529677,0.0,0.0,-1.310340237487607,0.11368748639758963,1.5822504430422168,-0.4956315799485363,0.0,0.0
1,0,2,1,2,0.7318647652062318,5,31,2,0,0,70.67,2024,1,27,5,1,2024,1,27,5,1,-0.8432791068993308,-0.8320484841647867,1.329869355879347,-0.2319393429567683,-0.8460658033362739,1.1328308007890515,-1.1534694200387883,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,-0.5401320499004333,-1.2795539414676158,0.0,0.0,-1.310340237487607,0.11368748639758963,-0.8134641196350093,-1.7353313218141118,0.0,0.0
0,0,0,1,0,-0.7885835845242859,8,12,2,0,0,5.97,2024,2,1,3,0,2024,2,2,4,0,-1.1863178590191468,-0.11491275932365089,-1.4872307426562128,0.0652154848611874,-1.2436295518588636,0.7001937921824547,-1.0239803334287252,-0.4684330755250704,1.4583556023732596,0.1478991416123067,0.0,0.0,-0.9674149228231365,-0.5615006893798582,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.151370385566681,-0.9053893366753984,-1.6120356405274185,-0.4956315799485369,0.0,0.0
0,0,2,1,2,-0.7289581590446578,8,12,2,0,0,5.33,2024,1,13,5,1,2024,1,13,5,1,0.7566201730380369,1.684525579616042,-0.07868069338843213,-1.5047682069582764,-0.44774746936281073,1.331692206427172,1.2210720038015983,1.223812209793479,0.02688803129924334,1.5611576059076777,0.0,0.0,1.3169011619121394,1.051260517699317,0.11317275750236673,-1.4903430128259167,0.0,0.0,1.6048127565615031,0.43758805648597854,-0.014892598742599938,-1.9271135393093353,0.0,0.0
0,1,2,1,0,-0.46064374438633116,6,23,0,8,1,26.0,2024,3,6,2,0,2024,3,7,3,0,1.2417502287054223,-0.5007352233043773,-1.4872307426562128,-0.23193934295676957,-1.4038354771099704,-0.29091285194411737,1.3505610904116612,-0.06029574169118465,0.02688803129924334,1.5611576059076777,0.0,0.0,1.3169011619121396,-0.5615006893798572,0.11317275750236598,1.6563590831318513,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,0,2,1,0,0.19523593588957847,5,31,2,0,0,70.0,2024,1,6,5,1,2024,1,7,6,1,-1.053909842991362,1.098986712222129,1.0671371438984267,-0.9188435767195103,1.2312131622364317,0.7001937921824547,-1.1534694200387883,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,-0.5401320499004333,-1.2795539414676158,0.0,0.0,-1.310340237487607,0.11368748639758963,-0.8134641196350093,-1.7353313218141118,0.0,0.0
0,1,2,1,0,-0.7587708717844719,0,3,2,0,0,6.0,2024,2,11,6,1,2024,2,26,0,0,-1.053909842991362,1.098986712222129,0.06936388237328772,-1.4969815946436895,-0.30328304443285614,-1.3692760683798098,-1.1976357360582894,0.37768956713420426,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,0.7664775649051655,1.4455700117735502,0.0,0.0,-1.310340237487607,0.11368748639758963,0.7836789221498079,0.7440681619170384,0.0,0.0
1,1,0,1,1,-0.5798945953455874,4,0,1,2,0,13.43,2024,3,28,3,0,2024,3,28,3,0,-0.5687797873239766,-1.086274090698291,-1.372543106437013,-0.6614999469719702,-1.4038354771099704,0.291257666875916,-1.0239803334287252,-0.4684330755250704,0.02688803129924334,1.5611576059076777,0.0,0.0,-1.0991686456365484,-0.17253340143489082,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.3103402374876068,-0.5814887665870095,-0.508436941101806,-1.8570518253575785,0.0,0.0
1,2,3,1,0,0.6424266269867895,3,13,1,6,1,149.25,2024,2,3,5,1,2024,2,4,6,1,-0.5687797873239766,-1.086274090698291,-1.3725431064370137,0.4947760888763883,1.0556351118708902,0.9369838747050115,1.0150846138626164,-0.8189085495455048,0.02688803129924415,-1.2653593226830653,0.0,0.0,0.51608674825327,-1.3129277873951768,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741105,-1.5768780332560859,0.15205430903379177,0.9280085714604545,0.0,0.0
